Lamp Post Number,District,Location,Latitude,Longitude
14655,Central & Western,CANOSSA HOSPITAL (CARITAS),22.27774999,114.15347836
42276,Central & Western,CARITAS MOK CHEUNG SUI KUN COMMUNITY CENTRE,22.28005166,114.12979037
43294,Central & Western,CARITAS MOK CHEUNG SUI KUN COMMUNITY CENTRE,22.2802369,114.12965608
49085,Central & Western,CARTWRIGHT GARDENS,22.2838637,114.14649398
17869,Central & Western,CASTLE ROAD,22.28224839,114.14958683
18290,Central & Western,CASTLE ROAD,22.28186733,114.14820314
18291,Central & Western,CASTLE ROAD,22.2820252,114.14842246
18292,Central & Western,CASTLE ROAD,22.28210808,114.14867219
18293,Central & Western,CASTLE ROAD,22.28207877,114.14894742
18294,Central & Western,CASTLE ROAD,22.28220563,114.14932291
18295,Central & Western,CASTLE ROAD,22.28212224,114.15006115
18296,Central & Western,CASTLE ROAD,22.28217105,114.15045046
18685,Central & Western,CASTLE ROAD,22.28128664,114.14756989
33094,Central & Western,CASTLE ROAD,22.28121153,114.14768397
33096,Central & Western,CASTLE ROAD,22.28137941,114.14743414
33097,Central & Western,CASTLE ROAD,22.28148397,114.14748131
40430,Central & Western,CASTLE ROAD,22.28151371,114.14764974
40432,Central & Western,CASTLE ROAD,22.28153433,114.14754692
40433,Central & Western,CASTLE ROAD,22.28164527,114.14776223
40434,Central & Western,CASTLE ROAD,22.28178731,114.14784253
40438,Central & Western,CASTLE ROAD,22.2819995,114.14779963
40838,Central & Western,CASTLE ROAD,22.28199313,114.15061269
42215,Central & Western,CASTLE ROAD,22.28110741,114.1477652
50833,Central & Western,CASTLE ROAD,22.2822079,114.15084597
36062,Central & Western,CASTLE STEPS,22.2818856,114.14994533
36063,Central & Western,CASTLE STEPS,22.28168926,114.14983611
36064,Central & Western,CASTLE STEPS,22.28149887,114.14971456
38429,Central & Western,CASTLE STEPS,22.28125041,114.14957856
17909,Central & Western,CATCHICK STREET,22.28364584,114.12955565
17911,Central & Western,CATCHICK STREET,22.28351617,114.12902363
38121,Central & Western,CATCHICK STREET,22.28347925,114.12934162
38124,Central & Western,CATCHICK STREET,22.28325504,114.12821528
44301,Central & Western,CATCHICK STREET,22.28297917,114.12658903
44872,Central & Western,CATCHICK STREET,22.28319386,114.12788164
44873,Central & Western,CATCHICK STREET,22.28323391,114.12750329
44875,Central & Western,CATCHICK STREET,22.28311937,114.12682195
45818,Central & Western,CATCHICK STREET,22.28297226,114.12608572
45819,Central & Western,CATCHICK STREET,22.28302031,114.126338
46073,Central & Western,CATCHICK STREET,22.28318227,114.1271865
50558,Central & Western,CATCHICK STREET,22.28333281,114.12874953
50290,Central & Western,CENTRAL AND WESTERN DISTRICT PROMENADE (CENTRAL SECTION),22.28471577,114.16178326
50379,Central & Western,CENTRAL AND WESTERN DISTRICT PROMENADE (CENTRAL SECTION),22.28489625,114.16189351
50380,Central & Western,CENTRAL AND WESTERN DISTRICT PROMENADE (CENTRAL SECTION),22.28496059,114.16209495
27921,Central & Western,CENTRAL AND WESTERN DISTRICT PROMENADE - SHEUNG WAN SECTION,22.28861638,114.14983395
27922,Central & Western,CENTRAL AND WESTERN DISTRICT PROMENADE - SHEUNG WAN SECTION,22.28860457,114.15013424
47421,Central & Western,CENTRAL PIER WATERFRONT,22.28670538,114.16015314
47423,Central & Western,CENTRAL PIER WATERFRONT,22.28680874,114.15985566
47425,Central & Western,CENTRAL PIER WATERFRONT,22.28690357,114.15954985
47427,Central & Western,CENTRAL PIER WATERFRONT,22.28699809,114.15922
47429,Central & Western,CENTRAL PIER WATERFRONT,22.28709833,114.15889081
47431,Central & Western,CENTRAL PIER WATERFRONT,22.28719326,114.15856425
49477,Central & Western,CENTRAL PIER WATERFRONT,22.28661357,114.16043092
27812,Central & Western,CENTRAL POLICE DISTRICT HEADQUARTERS,22.28811063,114.14949567
50057,Central & Western,CENTRAL RECLAMATION WEST END SUBSTATION,22.28646373,114.15950856
50058,Central & Western,CENTRAL RECLAMATION WEST END SUBSTATION,22.28629161,114.15942881
50089,Central & Western,CENTRAL RECLAMATION WEST END SUBSTATION,22.28621014,114.15981149
50090,Central & Western,CENTRAL RECLAMATION WEST END SUBSTATION,22.2861024,114.15965782
50100,Central & Western,CENTRAL RECLAMATION WEST END SUBSTATION,22.28636465,114.15957518
51022,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28700791,114.15543401
51039,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28702346,114.15644901
51042,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28706081,114.15693465
51043,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28699662,114.15677275
51045,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28697627,114.15728482
51046,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28693405,114.15707779
51048,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28686567,114.15732781
51049,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28686216,114.15763184
51050,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28689856,114.15777068
51051,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28697177,114.15794586
51052,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28668502,114.15783009
51053,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28664775,114.1576777
51054,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.2867693,114.15830193
51055,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.2865099,114.15800918
51056,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28672287,114.15796813
51057,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28658516,114.1582427
51058,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28663337,114.15850768
51059,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28642476,114.15818935
51060,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28652312,114.15868032
51061,Central & Western,CENTRAL-WAN CHAI BYPASS TUNNEL,22.28626298,114.15849882
33071,Central & Western,CENTRE STREET,22.28681581,114.14224324
33072,Central & Western,CENTRE STREET,22.28660309,114.14223181
33073,Central & Western,CENTRE STREET,22.2864334,114.14221157
40392,Central & Western,CENTRE STREET,22.28550004,114.14216934
40393,Central & Western,CENTRE STREET,22.28532546,114.14215351
41255,Central & Western,CENTRE STREET,22.28839607,114.14230113
41256,Central & Western,CENTRE STREET,22.28808268,114.14238813
41257,Central & Western,CENTRE STREET,22.28775718,114.14228936
41258,Central & Western,CENTRE STREET,22.28750739,114.14236477
41259,Central & Western,CENTRE STREET,22.28726046,114.14235477
41260,Central & Western,CENTRE STREET,22.28704675,114.14226879
46998,Central & Western,CENTRE STREET,22.2860079,114.14229489
49294,Central & Western,CENTRE STREET,22.28624425,114.14220179
50550,Central & Western,CENTRE STREET,22.28496381,114.14213939
32247,Central & Western,CHANCERY LANE,22.28075021,114.1536088
32250,Central & Western,CHANCERY LANE,22.28042413,114.15425502
34740,Central & Western,CHANCERY LANE,22.28062735,114.1538373
41520,Central & Western,CHATER ROAD,22.28190383,114.15844387
41522,Central & Western,CHATER ROAD,22.28174342,114.15911561
41523,Central & Western,CHATER ROAD,22.28151156,114.15942504
41524,Central & Western,CHATER ROAD,22.28157538,114.15983042
41525,Central & Western,CHATER ROAD,22.28141686,114.15978943
41526,Central & Western,CHATER ROAD,22.28145207,114.16028844
41527,Central & Western,CHATER ROAD,22.281304,114.16019349
41528,Central & Western,CHATER ROAD,22.28122991,114.16064894
41529,Central & Western,CHATER ROAD,22.28108578,114.16111739
41530,Central & Western,CHATER ROAD,22.28113933,114.16147635
41531,Central & Western,CHATER ROAD,22.28099863,114.16144691
41659,Central & Western,CHATER ROAD,22.28164707,114.15944992
46336,Central & Western,CHATER ROAD,22.28180212,114.15874492
49143,Central & Western,CHATER ROAD,22.28097801,114.16197136
49250,Central & Western,CHATER ROAD,22.28101851,114.16182386
49281,Central & Western,CHATER ROAD,22.28090113,114.16182371
32437,Central & Western,CHATHAM PATH,22.27323222,114.15647938
33054,Central & Western,CHATHAM PATH,22.27350511,114.15606005
33055,Central & Western,CHATHAM PATH,22.27333929,114.15606372
33056,Central & Western,CHATHAM PATH,22.27318241,114.15635963
33057,Central & Western,CHATHAM PATH,22.27317183,114.15675879
33058,Central & Western,CHATHAM PATH,22.27330314,114.15680986
33059,Central & Western,CHATHAM PATH,22.27312701,114.1562631
33060,Central & Western,CHATHAM PATH,22.27315258,114.1560062
33061,Central & Western,CHATHAM PATH,22.27306218,114.15633331
33062,Central & Western,CHATHAM PATH,22.27306088,114.15652987
33063,Central & Western,CHATHAM PATH,22.27299924,114.15675448
33064,Central & Western,CHATHAM PATH,22.27325266,114.15694046
33065,Central & Western,CHATHAM PATH,22.27322756,114.15714949
33066,Central & Western,CHATHAM PATH,22.27322914,114.15740059
33067,Central & Western,CHATHAM PATH,22.27303083,114.15755387
41664,Central & Western,CHEONG WAN MANSION,22.28472874,114.13590618
49759,Central & Western,CHEUNG FAT BUILDING,22.28628535,114.13542396
49760,Central & Western,CHEUNG FAT BUILDING,22.28626023,114.13552668
39388,Central & Western,CHEUNG LING MANSION,22.28849143,114.13952168
39389,Central & Western,CHEUNG LING MANSION,22.28835443,114.13915672
48555,Central & Western,CHEUNG ON LANE,22.28546038,114.14240867
40992,Central & Western,CHINESE RHENISH CHURCH,22.28386394,114.14058732
37938,Central & Western,CHING LIN TERRACE,22.2832163,114.13194667
41178,Central & Western,CHING LIN TERRACE,22.28308463,114.13192317
41179,Central & Western,CHING LIN TERRACE,22.28288872,114.13167133
41180,Central & Western,CHING LIN TERRACE,22.28268216,114.13141881
41181,Central & Western,CHING LIN TERRACE,22.28252804,114.13122053
41182,Central & Western,CHING LIN TERRACE,22.28246726,114.13104089
46269,Central & Western,CHING LIN TERRACE,22.28311665,114.13179285
17095,Central & Western,CHING YI TO BARRACKS,22.27763948,114.16697779
21635,Central & Western,CHING YI TO BARRACKS,22.27632816,114.1660201
21636,Central & Western,CHING YI TO BARRACKS,22.27621693,114.16579701
21637,Central & Western,CHING YI TO BARRACKS,22.27635026,114.1656623
21638,Central & Western,CHING YI TO BARRACKS,22.27654547,114.16589289
49641,Central & Western,CHING YI TO BARRACKS,22.27777247,114.16707993
32193,Central & Western,CHIU KWONG STREET,22.28716384,114.13949911
32194,Central & Western,CHIU KWONG STREET,22.28745901,114.13940653
32196,Central & Western,CHIU KWONG STREET,22.28806133,114.13920778
50098,Central & Western,CHIU KWONG STREET,22.28784437,114.13927038
51358,Central & Western,CHIU KWONG STREET,22.28693805,114.13966013
36243,Central & Western,CHIU LUNG STREET,22.28259556,114.15671301
36244,Central & Western,CHIU LUNG STREET,22.28240131,114.15640497
46247,Central & Western,CHIU LUNG STREET,22.28275567,114.1569533
41661,Central & Western,"CHIU SHEUNG SCHOOL, HONG KONG",22.28398498,114.13582269
32587,Central & Western,CHONG YIP CENTRE,22.28644965,114.13647321
40133,Central & Western,CHUK LIN LANE,22.28617529,114.14725092
40134,Central & Western,CHUK LIN LANE,22.28630912,114.14745175
40135,Central & Western,CHUK LIN LANE,22.28640633,114.14754515
44090,Central & Western,CHUK LIN LANE,22.28650486,114.14768961
43291,Central & Western,CHUNG CHING STREET,22.28780828,114.14127821
51550,Central & Western,CHUNG CHING STREET,22.28734379,114.14126096
51551,Central & Western,CHUNG CHING STREET,22.2875509,114.14126823
51552,Central & Western,CHUNG CHING STREET,22.28765427,114.14135066
27914,Central & Western,CHUNG KING ROAD,22.28837418,114.1494501
27915,Central & Western,CHUNG KING ROAD,22.28868573,114.14953312
37821,Central & Western,CHUNG KING ROAD,22.28865764,114.14964469
18621,Central & Western,CHUNG KONG ROAD,22.28905914,114.1492748
26839,Central & Western,CHUNG KONG ROAD,22.28863613,114.15028105
26840,Central & Western,CHUNG KONG ROAD,22.2883945,114.1504888
26841,Central & Western,CHUNG KONG ROAD,22.28841707,114.15064191
27861,Central & Western,CHUNG KONG ROAD,22.28790255,114.15065254
27917,Central & Western,CHUNG KONG ROAD,22.28884047,114.15009819
27920,Central & Western,CHUNG KONG ROAD,22.28874529,114.15001883
27923,Central & Western,CHUNG KONG ROAD,22.28848764,114.15033866
27927,Central & Western,CHUNG KONG ROAD,22.28817419,114.15050281
27935,Central & Western,CHUNG KONG ROAD,22.28893304,114.1496674
39230,Central & Western,CHUNG KONG ROAD,22.28916367,114.14887296
50392,Central & Western,CHUNG KONG ROAD,22.28913567,114.14841611
32687,Central & Western,CHUNG WO LANE,22.28262697,114.15118182
40027,Central & Western,CHUNG WO LANE,22.2829797,114.15154905
40028,Central & Western,CHUNG WO LANE,22.28286576,114.15140113
40029,Central & Western,CHUNG WO LANE,22.28274079,114.15127679
42205,Central & Western,CIRCULAR PATHWAY,22.28437311,114.15033524
42206,Central & Western,CIRCULAR PATHWAY,22.28430415,114.15055247
33021,Central & Western,CLARENCE TERRACE,22.285185,114.1361468
33022,Central & Western,CLARENCE TERRACE,22.28511142,114.13647317
33023,Central & Western,CLARENCE TERRACE,22.28505263,114.13678516
21366,Central & Western,CLEVERLY STREET,22.28687282,114.15140739
21368,Central & Western,CLEVERLY STREET,22.28627083,114.15124215
21369,Central & Western,CLEVERLY STREET,22.28606413,114.15116727
21370,Central & Western,CLEVERLY STREET,22.28584124,114.15111098
21373,Central & Western,CLEVERLY STREET,22.28515752,114.15055915
33425,Central & Western,CLEVERLY STREET,22.28720631,114.15141844
44335,Central & Western,CLEVERLY STREET,22.28558742,114.15083685
48065,Central & Western,CLEVERLY STREET,22.28651055,114.15129427
50245,Central & Western,CLEVERLY STREET,22.28537361,114.15078207
45462,Central & Western,CLEVERLY STREET SITTING-OUT AREA,22.28557834,114.15077188
45463,Central & Western,CLEVERLY STREET SITTING-OUT AREA,22.28574623,114.15056873
45465,Central & Western,CLEVERLY STREET SITTING-OUT AREA,22.28587977,114.15064539
45466,Central & Western,CLEVERLY STREET SITTING-OUT AREA,22.28574063,114.15088358
42212,Central & Western,CLOVELLY PATH,22.27406714,114.15530004
42213,Central & Western,CLOVELLY PATH,22.27390802,114.15564327
44307,Central & Western,CLUB STREET,22.2812852,114.16126081
50276,Central & Western,CLUB STREET,22.28164192,114.16136925
34118,Central & Western,COCHRANE STREET,22.28300022,114.15439362
34686,Central & Western,COCHRANE STREET,22.28343215,114.15482498
34688,Central & Western,COCHRANE STREET,22.28320859,114.15459891
35125,Central & Western,COCHRANE STREET,22.28288166,114.15426789
35126,Central & Western,COCHRANE STREET,22.28275753,114.15414158
46929,Central & Western,COCHRANE STREET,22.28261867,114.15400822
36073,Central & Western,CODA PLAZA,22.27619141,114.15616267
38527,Central & Western,COLLINSON STREET,22.28587584,114.132094
38528,Central & Western,COLLINSON STREET,22.28570014,114.13232248
16355,Central & Western,CONDUIT ROAD,22.28113468,114.14037032
22946,Central & Western,CONDUIT ROAD,22.2814698,114.14183871
32289,Central & Western,CONDUIT ROAD,22.28110187,114.14024409
33095,Central & Western,CONDUIT ROAD,22.28131517,114.14749749
33680,Central & Western,CONDUIT ROAD,22.28093974,114.14048488
33681,Central & Western,CONDUIT ROAD,22.2809368,114.14076768
33682,Central & Western,CONDUIT ROAD,22.2810674,114.14102567
33683,Central & Western,CONDUIT ROAD,22.28108777,114.14127789
33684,Central & Western,CONDUIT ROAD,22.28111901,114.14158607
33685,Central & Western,CONDUIT ROAD,22.2813703,114.14182715
33686,Central & Western,CONDUIT ROAD,22.28155549,114.14210713
33687,Central & Western,CONDUIT ROAD,22.28175694,114.142424
33688,Central & Western,CONDUIT ROAD,22.28181102,114.14280454
33689,Central & Western,CONDUIT ROAD,22.28164639,114.14305445
33690,Central & Western,CONDUIT ROAD,22.2814956,114.14333005
33691,Central & Western,CONDUIT ROAD,22.28138639,114.14363058
33693,Central & Western,CONDUIT ROAD,22.28171423,114.14421244
33695,Central & Western,CONDUIT ROAD,22.28201769,114.14481182
33696,Central & Western,CONDUIT ROAD,22.28212947,114.14516502
33697,Central & Western,CONDUIT ROAD,22.28222239,114.1455309
33698,Central & Western,CONDUIT ROAD,22.28224592,114.14586751
33700,Central & Western,CONDUIT ROAD,22.28216574,114.14641539
33701,Central & Western,CONDUIT ROAD,22.28198825,114.14661947
33702,Central & Western,CONDUIT ROAD,22.28184127,114.14693265
33703,Central & Western,CONDUIT ROAD,22.28172176,114.14718885
33704,Central & Western,CONDUIT ROAD,22.28150024,114.14742848
33705,Central & Western,CONDUIT ROAD,22.2810641,114.14794223
33706,Central & Western,CONDUIT ROAD,22.28091487,114.14821369
33710,Central & Western,CONDUIT ROAD,22.28025251,114.14936339
